order_item_id,order_id,sku,product_name,category,quantity,unit_price
464,813,OUT-5522,Trail Backpack,Outdoors,4,59.64
465,1611,OUT-8600,Insulated Bottle,Outdoors,1,170.73
466,4288,APP-7884,Baseball Cap,Apparel,4,144.62
467,3457,KIT-5112,Cutting Board,Kitchen,2,39.94
468,369,APP-2138,Baseball Cap,Apparel,1,164.07
469,820,OFF-8231,Whiteboard,Office,1,22.83
470,4051,OFF-4093,Whiteboard,Office,1,134.6
471,338,HOM-4591,Wall Clock,Home,1,55.78
472,2190,ELE-3756,Webcam HD,Electronics,1,70.19
473,2747,HOM-7368,Candle Set,Home,2,89.09
474,89,HOM-5807,Wall Clock,Home,3,74.65
475,1847,OUT-7848,Insulated Bottle,Outdoors,2,14.58
476,3831,HOM-9449,Table Lamp,Home,1,136.21
477,518,KIT-1052,Chef Knife,Kitchen,2,48.56
478,2763,KIT-8892,French Press,Kitchen,2,56.02
479,749,OUT-4841,Trail Backpack,Outdoors,1,114.95
480,132,ELE-4610,Power Bank,Electronics,1,21.2
481,3501,ELE-9007,Bluetooth Speaker,Electronics,3,123.21
482,769,APP-8464,Zip Hoodie,Apparel,2,172.88
483,2146,APP-8488,Zip Hoodie,Apparel,1,140.17
484,675,OFF-6757,Ergo Mouse,Office,3,53.91
485,3393,OUT-7352,Insulated Bottle,Outdoors,3,80.95
486,551,APP-2427,Rain Jacket,Apparel,2,156.41
487,4989,OFF-1979,Notebook Set,Office,1,93.98
488,1368,OFF-1181,Notebook Set,Office,3,63.37
489,336,KIT-7308,Mixing Bowls,Kitchen,1,185.65
490,2977,OUT-1545,Hiking Poles,Outdoors,1,13.67
491,2032,OUT-7960,Trail Backpack,Outdoors,2,51.94
492,222,OUT-8209,Hiking Poles,Outdoors,2,11.06
493,3315,OUT-9978,Camp Chair,Outdoors,4,40.49
494,1503,OUT-8788,Hiking Poles,Outdoors,4,124.54
495,666,OFF-9386,Notebook Set,Office,1,125.4
496,3530,APP-9231,Zip Hoodie,Apparel,3,130.74
497,383,OUT-4362,Hiking Poles,Outdoors,2,44.39
498,1386,KIT-9252,Spice Rack,Kitchen,3,187.69
499,198,KIT-6286,French Press,Kitchen,3,161.41
500,2480,OFF-3277,Desk Organizer,Office,3,134.08
501,481,APP-7923,Canvas Tote,Apparel,3,146.96
502,4466,OUT-1487,Hiking Poles,Outdoors,1,44.68
503,502,ELE-3668,Webcam HD,Electronics,2,183.06
504,122,OUT-3905,Insulated Bottle,Outdoors,3,100.13
505,657,KIT-9790,Spice Rack,Kitchen,4,96.76
506,4603,HOM-6289,Storage Bin,Home,5,147.8
507,1912,OUT-8496,Camp Chair,Outdoors,2,175.73
508,4374,OUT-5299,Trail Backpack,Outdoors,1,114.47
509,1293,ELE-9774,USB-C Hub,Electronics,2,128.66
510,714,KIT-6354,Cutting Board,Kitchen,1,188.08
511,4928,KIT-2850,Chef Knife,Kitchen,1,148.83
512,3429,OUT-7232,Camp Chair,Outdoors,2,18.61
513,2786,OFF-4110,Ergo Mouse,Office,1,54.29
514,4975,OFF-5449,Desk Organizer,Office,1,173.97
515,2277,KIT-1889,Cutting Board,Kitchen,2,150.24
516,618,OUT-2829,Headlamp,Outdoors,1,98.86
517,46,OUT-5441,Hiking Poles,Outdoors,2,131.03
518,2816,KIT-1848,Spice Rack,Kitchen,1,126.03
519,2070,OFF-9372,Desk Organizer,Office,1,7.26
520,3677,ELE-8798,Wireless Earbuds,Electronics,1,116.62
521,1279,OUT-1696,Trail Backpack,Outdoors,1,15.76
522,255,OFF-1515,Whiteboard,Office,2,171.37
523,538,OUT-7588,Insulated Bottle,Outdoors,1,37.3
524,3397,OFF-5849,Desk Organizer,Office,3,161.16
525,2673,ELE-8498,Wireless Earbuds,Electronics,1,99.89
526,4747,APP-4012,Canvas Tote,Apparel,2,92.44
527,2258,ELE-7864,Wireless Earbuds,Electronics,2,84.4
528,4853,KIT-7305,Chef Knife,Kitchen,3,38.37
529,3869,OUT-3169,Hiking Poles,Outdoors,1,13.05
530,1094,ELE-2966,USB-C Hub,Electronics,1,123.31
531,1436,OUT-5334,Insulated Bottle,Outdoors,1,46.95
532,4874,OUT-5146,Insulated Bottle,Outdoors,1,102.5
533,3970,ELE-3926,Wireless Earbuds,Electronics,1,143.58
534,1169,APP-7126,Zip Hoodie,Apparel,1,116.18
535,4797,ELE-4650,USB-C Hub,Electronics,1,52.49
536,1497,OFF-8394,Standing Mat,Office,1,156.38
537,482,HOM-7172,Candle Set,Home,2,89.13
538,1081,APP-7151,Zip Hoodie,Apparel,1,161.53
539,2526,ELE-6814,Bluetooth Speaker,Electronics,1,146.82
540,2096,OFF-9729,Notebook Set,Office,3,151.52
541,2281,KIT-4982,Chef Knife,Kitchen,3,158.34
542,2229,OFF-3406,Whiteboard,Office,1,166.98
543,4670,OUT-5075,Hiking Poles,Outdoors,2,57.58
544,3278,OUT-4237,Insulated Bottle,Outdoors,5,49.23
545,315,OUT-8595,Hiking Poles,Outdoors,2,121.35
546,4334,OUT-2207,Trail Backpack,Outdoors,1,113.4
547,4645,OUT-3210,Insulated Bottle,Outdoors,2,181.08
548,1524,OFF-7339,Whiteboard,Office,1,182.9
549,4618,OFF-1181,Desk Organizer,Office,1,79.85
550,3717,OFF-7687,Whiteboard,Office,1,170.32
551,3089,OFF-3528,Whiteboard,Office,2,141.9
552,4491,HOM-6252,Table Lamp,Home,3,141.46
553,3276,OFF-8602,Whiteboard,Office,2,89.51
554,1535,APP-1202,Baseball Cap,Apparel,1,52.2
555,4303,HOM-9573,Throw Blanket,Home,4,154.76
556,4981,HOM-6363,Throw Blanket,Home,1,103.59
557,1554,OFF-3535,Notebook Set,Office,5,80.64
558,241,ELE-5744,Wireless Earbuds,Electronics,1,126.37
559,3821,OUT-2103,Insulated Bottle,Outdoors,5,62.8
560,1859,ELE-2158,Bluetooth Speaker,Electronics,1,28.62
561,1673,OFF-9121,Whiteboard,Office,1,171.9
562,4453,OUT-1543,Insulated Bottle,Outdoors,2,105.84
563,2681,KIT-5868,Mixing Bowls,Kitchen,1,150.81
564,1110,APP-6398,Crew Socks 3-Pack,Apparel,2,136.81
565,1240,ELE-3992,Power Bank,Electronics,1,159.18
566,254,OFF-7989,Ergo Mouse,Office,1,179.45
567,839,OFF-7564,Standing Mat,Office,1,178.59
568,4467,ELE-7591,Bluetooth Speaker,Electronics,2,167.91
569,698,OUT-5030,Trail Backpack,Outdoors,2,7.5
570,3347,OUT-9621,Camp Chair,Outdoors,1,67.97
571,3935,HOM-1110,Wall Clock,Home,1,152.55
572,2518,OUT-2974,Trail Backpack,Outdoors,2,65.18
573,595,KIT-8899,Cutting Board,Kitchen,2,64.77
574,3316,ELE-1849,Wireless Earbuds,Electronics,1,97.73
575,1390,ELE-6728,Webcam HD,Electronics,1,83.67
576,4716,KIT-1737,Cutting Board,Kitchen,1,68.03
577,4783,OFF-4248,Notebook Set,Office,2,42.38
578,3766,ELE-5886,USB-C Hub,Electronics,2,155.29
579,2544,APP-5695,Baseball Cap,Apparel,2,7.01
580,2220,OUT-1420,Hiking Poles,Outdoors,1,182.44
581,3408,HOM-6164,Table Lamp,Home,5,175.9
582,43,KIT-7775,Mixing Bowls,Kitchen,1,149.25
583,4984,ELE-1558,Webcam HD,Electronics,5,132.91
584,2927,ELE-4914,Webcam HD,Electronics,5,37.45
585,4410,OFF-2285,Standing Mat,Office,1,77.18
586,2096,ELE-2202,Power Bank,Electronics,2,71.78
587,12,APP-9922,Rain Jacket,Apparel,2,140.38
588,782,APP-5269,Baseball Cap,Apparel,1,153.53
589,3215,KIT-5077,French Press,Kitchen,2,28.4
590,3264,ELE-8746,Webcam HD,Electronics,1,59.16
591,4816,HOM-6103,Throw Blanket,Home,1,64.04
592,4421,APP-5073,Crew Socks 3-Pack,Apparel,2,151.28
593,4473,HOM-2334,Table Lamp,Home,3,11.41
594,1713,OFF-7449,Ergo Mouse,Office,3,147.38
595,327,HOM-7090,Candle Set,Home,4,106.54
596,3272,KIT-1344,French Press,Kitchen,2,104.74
597,102,HOM-6270,Storage Bin,Home,1,134.69
598,742,OUT-8165,Trail Backpack,Outdoors,2,44.81
599,1669,KIT-6612,Cutting Board,Kitchen,2,31.17
600,455,HOM-8674,Candle Set,Home,1,162.54
601,4122,OFF-8077,Notebook Set,Office,1,99.51
602,4958,OFF-1697,Ergo Mouse,Office,2,14.5
603,963,OFF-2518,Whiteboard,Office,2,139.28
604,2312,HOM-2505,Throw Blanket,Home,1,163.67
605,1190,OUT-2642,Hiking Poles,Outdoors,1,105.28
606,4535,APP-1770,Canvas Tote,Apparel,1,153.45
607,1975,HOM-2825,Throw Blanket,Home,2,80.79
608,2419,OUT-3404,Insulated Bottle,Outdoors,1,48.33
609,3854,KIT-8799,Chef Knife,Kitchen,1,56.88
610,2282,APP-1929,Baseball Cap,Apparel,3,131.23
611,1128,KIT-2309,Cutting Board,Kitchen,1,18.61
612,3199,KIT-6553,Chef Knife,Kitchen,2,112.5
613,3451,OUT-7687,Hiking Poles,Outdoors,1,81.55
614,2034,APP-7159,Canvas Tote,Apparel,4,73.47
615,112,HOM-2207,Storage Bin,Home,2,62.11
616,1063,APP-8346,Baseball Cap,Apparel,1,172.94
617,4235,OUT-6417,Camp Chair,Outdoors,4,16.48
618,1938,ELE-7484,Webcam HD,Electronics,1,158.74
619,3039,ELE-9698,USB-C Hub,Electronics,4,23.04
620,3514,APP-9929,Crew Socks 3-Pack,Apparel,2,8.99
621,1773,OFF-2937,Notebook Set,Office,5,17.73
622,1944,KIT-3345,Chef Knife,Kitchen,1,11.25
623,2149,APP-4277,Zip Hoodie,Apparel,3,91.18
624,3040,OFF-7007,Ergo Mouse,Office,1,27.51
625,1530,OUT-1811,Camp Chair,Outdoors,2,104.61
626,353,HOM-6715,Storage Bin,Home,4,180.39
627,2419,KIT-5223,French Press,Kitchen,3,186.6
628,4838,HOM-6226,Throw Blanket,Home,1,108.89
629,4956,APP-6396,Rain Jacket,Apparel,1,23.56
630,4567,ELE-2978,Power Bank,Electronics,2,115.92
631,2850,KIT-9673,French Press,Kitchen,1,169.19
632,2319,APP-7654,Baseball Cap,Apparel,1,37.71
633,3040,HOM-9082,Throw Blanket,Home,2,16.57
634,3338,OUT-4845,Camp Chair,Outdoors,5,81.73
635,3441,HOM-9876,Wall Clock,Home,1,88.91
636,2428,OUT-7907,Insulated Bottle,Outdoors,4,81.31
637,1074,HOM-2030,Wall Clock,Home,1,73.82
638,582,APP-1071,Zip Hoodie,Apparel,1,49.15
639,739,OUT-2538,Hiking Poles,Outdoors,1,16.87
640,4314,OUT-2013,Headlamp,Outdoors,1,39.79
641,2476,ELE-5018,USB-C Hub,Electronics,2,63.28
642,4647,APP-7150,Crew Socks 3-Pack,Apparel,5,140.93
643,2994,HOM-6240,Throw Blanket,Home,2,187.71
644,3831,OFF-6231,Notebook Set,Office,2,29.52
645,655,KIT-9708,Spice Rack,Kitchen,1,183.48
646,2461,KIT-4519,Mixing Bowls,Kitchen,1,78.06
647,1009,OFF-4191,Desk Organizer,Office,4,137.56
648,4055,APP-8536,Canvas Tote,Apparel,1,181.73
649,3066,KIT-1805,Mixing Bowls,Kitchen,3,184.6
650,3918,OUT-9881,Camp Chair,Outdoors,1,163.55
651,822,OFF-3686,Desk Organizer,Office,1,72.85
652,4005,HOM-4107,Table Lamp,Home,3,33.28
653,4946,KIT-4484,Mixing Bowls,Kitchen,3,31.38
654,4633,OUT-5244,Trail Backpack,Outdoors,1,165.94
655,1093,APP-3684,Zip Hoodie,Apparel,3,178.05
656,3770,OUT-4061,Headlamp,Outdoors,1,87.38
657,1940,OFF-4667,Desk Organizer,Office,2,165.74
658,1153,ELE-4904,USB-C Hub,Electronics,2,10.96
659,770,APP-2069,Crew Socks 3-Pack,Apparel,1,41.56
660,1436,OFF-5806,Standing Mat,Office,1,182.95
661,4053,KIT-9606,Chef Knife,Kitchen,1,118.27
662,3959,APP-2377,Rain Jacket,Apparel,1,56.17
663,2803,HOM-1943,Storage Bin,Home,4,87.98
664,3576,OFF-2137,Whiteboard,Office,1,182.56
665,1019,ELE-7444,Wireless Earbuds,Electronics,3,187.19
666,1749,KIT-4019,Cutting Board,Kitchen,3,86.14
667,1234,HOM-8362,Storage Bin,Home,1,46.95
668,618,OUT-1553,Headlamp,Outdoors,5,80.52
669,2448,KIT-1463,Mixing Bowls,Kitchen,4,88.05
670,1699,OFF-1857,Standing Mat,Office,1,152.95
671,2745,OFF-3776,Standing Mat,Office,2,152.69
672,1109,KIT-2389,French Press,Kitchen,2,13.87
673,3875,KIT-1878,French Press,Kitchen,1,97.77
674,152,KIT-8753,Mixing Bowls,Kitchen,3,74.12
675,1369,OUT-7885,Hiking Poles,Outdoors,1,111.15
676,20,OUT-1225,Insulated Bottle,Outdoors,3,51.85
677,3317,HOM-6846,Candle Set,Home,2,152.27
678,3306,APP-2162,Baseball Cap,Apparel,1,88.94
679,2581,OFF-4422,Ergo Mouse,Office,1,176.32
680,4810,KIT-8936,Spice Rack,Kitchen,2,160.46
681,2276,OFF-5221,Notebook Set,Office,2,136.2
682,3501,ELE-6160,Power Bank,Electronics,3,9.59
683,2311,OFF-3341,Desk Organizer,Office,3,148.83
684,3576,APP-3089,Zip Hoodie,Apparel,1,47.7
685,4838,APP-2661,Baseball Cap,Apparel,1,35.71
686,4490,OFF-2222,Whiteboard,Office,2,173.56
687,2700,OFF-6561,Standing Mat,Office,1,9.97
688,600,HOM-8158,Storage Bin,Home,2,187.74
689,1339,HOM-9700,Table Lamp,Home,2,62.66
690,4078,APP-3647,Zip Hoodie,Apparel,1,137.86
691,4129,KIT-2052,Mixing Bowls,Kitchen,3,148.7
692,4312,HOM-4359,Table Lamp,Home,1,124.65
693,3958,ELE-9956,Bluetooth Speaker,Electronics,5,60.08
694,3178,OFF-7298,Notebook Set,Office,2,187.69
695,1638,KIT-7063,French Press,Kitchen,1,92.55
696,4711,OFF-5440,Whiteboard,Office,1,144.8
697,2659,OFF-8271,Ergo Mouse,Office,2,110.82
698,3169,HOM-4955,Candle Set,Home,5,163.7
699,3644,HOM-7471,Table Lamp,Home,3,16.27
700,4449,ELE-3305,Power Bank,Electronics,1,77.3
701,1085,ELE-7859,Wireless Earbuds,Electronics,1,171.85
702,3684,KIT-7657,Spice Rack,Kitchen,5,67.48
703,4283,OUT-6370,Trail Backpack,Outdoors,3,72.59
704,4044,APP-3820,Crew Socks 3-Pack,Apparel,1,85.85
705,47,ELE-7331,Wireless Earbuds,Electronics,2,68.77
706,3400,OFF-5770,Desk Organizer,Office,2,72.4
707,3398,OUT-5183,Trail Backpack,Outdoors,1,35.15
708,2103,APP-2125,Rain Jacket,Apparel,3,114.73
709,3870,APP-3354,Crew Socks 3-Pack,Apparel,3,159.46
710,1652,OFF-9755,Ergo Mouse,Office,5,10.1
711,1912,APP-1686,Baseball Cap,Apparel,2,89.82
712,2009,OUT-1746,Insulated Bottle,Outdoors,4,61.58
713,2194,HOM-9399,Table Lamp,Home,2,18.11
714,371,KIT-1794,French Press,Kitchen,2,141.66
715,1830,ELE-5554,Power Bank,Electronics,2,45.89
716,4739,ELE-8098,Power Bank,Electronics,2,157.72
717,3897,OFF-8978,Ergo Mouse,Office,1,56.9
718,1253,OFF-2794,Standing Mat,Office,1,78.22
719,2215,OFF-5895,Notebook Set,Office,1,14.72
720,1677,APP-9063,Baseball Cap,Apparel,1,100.22
721,117,OFF-9163,Standing Mat,Office,2,181.45
722,4695,APP-6517,Crew Socks 3-Pack,Apparel,2,121.9
723,4494,ELE-8081,USB-C Hub,Electronics,1,138.24
724,2056,APP-1725,Zip Hoodie,Apparel,3,184.4
725,2899,OFF-3292,Whiteboard,Office,1,58.3
726,144,OUT-6114,Insulated Bottle,Outdoors,1,48.6
727,4617,KIT-8533,Mixing Bowls,Kitchen,1,104.45
728,3771,APP-6985,Canvas Tote,Apparel,5,27.79
729,2530,ELE-7969,Power Bank,Electronics,2,188.79
730,4282,KIT-4300,Cutting Board,Kitchen,1,102.51
731,1058,OFF-9519,Standing Mat,Office,3,134.42
732,2265,ELE-7885,Power Bank,Electronics,1,125.34
733,1801,HOM-1510,Storage Bin,Home,2,72.98
734,4495,OUT-5586,Headlamp,Outdoors,1,83.85
735,3937,APP-4437,Canvas Tote,Apparel,1,186.73
736,1577,KIT-7290,Chef Knife,Kitchen,1,161.34
737,1751,KIT-7087,Chef Knife,Kitchen,1,155.58
738,740,OUT-9202,Headlamp,Outdoors,1,149.54
739,3126,APP-6118,Rain Jacket,Apparel,1,107.41
740,192,OUT-4859,Insulated Bottle,Outdoors,1,139.65
741,1803,KIT-2950,Mixing Bowls,Kitchen,1,98.96
742,4746,ELE-3805,USB-C Hub,Electronics,1,131.3
743,4696,ELE-8019,Wireless Earbuds,Electronics,1,56.9
744,4442,KIT-1911,Mixing Bowls,Kitchen,2,108.04
745,3818,OUT-6291,Headlamp,Outdoors,2,19.91
746,3647,OUT-6143,Hiking Poles,Outdoors,1,115.57
747,635,OFF-1651,Whiteboard,Office,3,144.05
748,3792,OFF-6779,Notebook Set,Office,2,65.62
749,4936,ELE-5956,Power Bank,Electronics,1,187.71
750,3200,HOM-4442,Storage Bin,Home,2,107.73
751,3632,OUT-9603,Insulated Bottle,Outdoors,1,35.46
752,139,KIT-7530,Mixing Bowls,Kitchen,1,50.51
753,3270,KIT-3955,Chef Knife,Kitchen,1,122.57
754,4937,ELE-2445,Bluetooth Speaker,Electronics,2,154.72
755,818,HOM-9847,Candle Set,Home,2,77.8
756,806,OFF-1435,Desk Organizer,Office,2,96.38
757,3292,OUT-1600,Headlamp,Outdoors,3,15.6
758,4802,HOM-8881,Table Lamp,Home,3,114.86
759,1180,OUT-4784,Headlamp,Outdoors,1,172.66
760,4190,KIT-5977,Mixing Bowls,Kitchen,2,90.09
761,379,HOM-1724,Wall Clock,Home,1,67.0
762,4187,OFF-9496,Ergo Mouse,Office,3,165.29
763,1565,APP-8308,Rain Jacket,Apparel,1,96.08
764,1935,KIT-3798,Chef Knife,Kitchen,3,127.44
765,1787,ELE-6394,Bluetooth Speaker,Electronics,1,14.81
766,2608,OUT-6856,Camp Chair,Outdoors,1,24.12
767,3920,OFF-4647,Whiteboard,Office,2,137.09
768,2296,APP-6098,Crew Socks 3-Pack,Apparel,1,100.16
769,1715,ELE-6101,Wireless Earbuds,Electronics,1,169.45
770,422,KIT-3496,Chef Knife,Kitchen,4,185.92
771,2644,ELE-7563,USB-C Hub,Electronics,2,88.24
772,2657,KIT-9746,Mixing Bowls,Kitchen,2,143.08
773,4775,KIT-8378,Mixing Bowls,Kitchen,2,105.39
774,1165,HOM-5374,Wall Clock,Home,1,100.76
775,2158,OUT-5807,Hiking Poles,Outdoors,1,146.3
776,1900,OUT-5885,Hiking Poles,Outdoors,3,19.14
777,1786,HOM-6231,Candle Set,Home,1,145.77
778,4146,KIT-2950,Cutting Board,Kitchen,1,179.91
779,2999,OUT-3413,Insulated Bottle,Outdoors,2,49.72
780,4171,OUT-4414,Headlamp,Outdoors,2,32.01
781,727,APP-7034,Canvas Tote,Apparel,4,128.12
782,1341,HOM-3868,Table Lamp,Home,1,75.78
783,3055,ELE-6684,Power Bank,Electronics,2,53.52
784,2028,OFF-7374,Ergo Mouse,Office,1,92.37
785,1699,APP-7296,Rain Jacket,Apparel,3,136.74
786,3185,HOM-6658,Throw Blanket,Home,2,111.72
787,4463,APP-8979,Crew Socks 3-Pack,Apparel,1,177.53
788,4996,ELE-2042,Webcam HD,Electronics,1,68.6
789,1324,HOM-9415,Throw Blanket,Home,2,81.01
790,4521,ELE-2620,Bluetooth Speaker,Electronics,1,146.66
791,2241,KIT-7334,Mixing Bowls,Kitchen,2,17.71
792,4840,APP-4332,Canvas Tote,Apparel,2,155.38
793,2358,ELE-3054,USB-C Hub,Electronics,2,59.81
794,1978,HOM-3483,Throw Blanket,Home,1,163.04
795,2850,KIT-7299,Chef Knife,Kitchen,2,41.24
796,4570,HOM-7178,Storage Bin,Home,1,29.52
797,3093,OUT-8135,Hiking Poles,Outdoors,5,7.26
798,2568,KIT-4940,Mixing Bowls,Kitchen,1,155.46
799,263,HOM-3189,Table Lamp,Home,2,186.12
800,2201,OFF-9916,Whiteboard,Office,1,171.62
801,1711,KIT-7936,Mixing Bowls,Kitchen,2,170.06
802,4000,APP-1264,Canvas Tote,Apparel,1,165.15
803,592,APP-5987,Zip Hoodie,Apparel,1,80.85
804,2248,APP-3690,Crew Socks 3-Pack,Apparel,1,149.16
805,2871,ELE-5981,Webcam HD,Electronics,3,173.15
806,3558,APP-7175,Zip Hoodie,Apparel,3,27.13
807,3144,HOM-3101,Storage Bin,Home,1,19.16
808,4789,APP-6486,Baseball Cap,Apparel,1,145.69
809,1497,OUT-7154,Hiking Poles,Outdoors,3,55.07
810,760,APP-1736,Canvas Tote,Apparel,1,176.68
811,4486,APP-3931,Crew Socks 3-Pack,Apparel,2,68.21
812,521,KIT-5441,Cutting Board,Kitchen,3,176.33
813,2096,OFF-8882,Ergo Mouse,Office,1,104.61
814,4391,HOM-1013,Candle Set,Home,1,145.16
815,1913,ELE-6917,Bluetooth Speaker,Electronics,1,140.8
816,686,APP-5790,Baseball Cap,Apparel,2,43.22
817,2930,ELE-5271,Wireless Earbuds,Electronics,2,114.66
818,4309,OFF-6190,Ergo Mouse,Office,1,31.51
819,67,APP-6279,Crew Socks 3-Pack,Apparel,1,87.66
820,3568,OUT-9418,Camp Chair,Outdoors,1,134.79
821,3064,OFF-1979,Notebook Set,Office,1,134.49
822,3936,HOM-6112,Throw Blanket,Home,1,22.42
823,755,ELE-4749,Bluetooth Speaker,Electronics,1,104.87
824,1400,KIT-1242,Chef Knife,Kitchen,1,107.37
825,4496,OUT-1742,Camp Chair,Outdoors,2,81.18
826,4297,APP-5934,Baseball Cap,Apparel,1,146.25
827,434,OUT-1037,Headlamp,Outdoors,1,85.28
828,4737,KIT-5004,Cutting Board,Kitchen,4,139.02
829,3050,APP-4214,Zip Hoodie,Apparel,1,13.07
830,1513,HOM-4031,Throw Blanket,Home,5,86.0
831,2747,KIT-1309,French Press,Kitchen,2,174.53
832,1132,HOM-2565,Wall Clock,Home,1,151.24
833,224,OUT-8870,Hiking Poles,Outdoors,1,64.64
834,2098,APP-3321,Canvas Tote,Apparel,1,186.9
835,3292,OUT-4371,Insulated Bottle,Outdoors,3,102.02
836,1055,HOM-5552,Table Lamp,Home,1,188.38
837,1902,OFF-4017,Desk Organizer,Office,2,15.63
838,3095,HOM-2566,Throw Blanket,Home,5,142.26
839,380,ELE-4403,Wireless Earbuds,Electronics,1,63.12
840,1832,OFF-4152,Notebook Set,Office,1,38.89
841,1488,OFF-2912,Ergo Mouse,Office,3,35.96
842,4897,APP-7745,Rain Jacket,Apparel,2,67.98
843,1775,APP-9201,Zip Hoodie,Apparel,1,148.36
844,2441,OFF-8015,Ergo Mouse,Office,3,38.7
845,4782,OFF-8035,Ergo Mouse,Office,1,38.81
846,447,KIT-6842,Spice Rack,Kitchen,1,144.3
847,3880,KIT-5533,Cutting Board,Kitchen,2,107.67
848,2954,HOM-8731,Candle Set,Home,3,72.18
849,755,APP-7285,Zip Hoodie,Apparel,5,80.97
850,2724,OFF-5382,Notebook Set,Office,1,171.18
851,1292,APP-9370,Zip Hoodie,Apparel,1,174.64
852,3412,APP-5367,Crew Socks 3-Pack,Apparel,1,188.64
853,1796,HOM-7076,Storage Bin,Home,1,167.69
854,2219,OUT-6206,Hiking Poles,Outdoors,2,68.86
855,4598,OFF-3085,Ergo Mouse,Office,3,168.16
856,4724,OFF-5093,Standing Mat,Office,1,44.06
857,3181,OUT-3469,Headlamp,Outdoors,1,68.98
858,671,HOM-7854,Storage Bin,Home,5,143.32
859,4482,HOM-5447,Wall Clock,Home,1,127.65
860,3366,OFF-9195,Standing Mat,Office,2,52.07
861,4733,ELE-2659,Webcam HD,Electronics,1,105.52
862,2426,OFF-4872,Ergo Mouse,Office,2,144.62
863,4476,KIT-7803,Chef Knife,Kitchen,1,164.45
864,4097,ELE-7449,Wireless Earbuds,Electronics,4,101.28
865,1612,KIT-2448,Mixing Bowls,Kitchen,1,11.22
866,1706,OUT-7218,Insulated Bottle,Outdoors,1,133.47
867,34,ELE-9786,Bluetooth Speaker,Electronics,2,156.05
868,4538,KIT-3292,Chef Knife,Kitchen,1,57.33
869,1704,ELE-3006,USB-C Hub,Electronics,5,79.87
870,1610,OFF-8242,Standing Mat,Office,1,66.16
871,2278,HOM-3694,Candle Set,Home,1,135.55
872,2822,OUT-4133,Insulated Bottle,Outdoors,2,91.17
873,4793,OFF-1185,Standing Mat,Office,1,157.17
874,2149,OFF-2799,Notebook Set,Office,1,82.68
875,3140,KIT-8539,French Press,Kitchen,1,82.02
876,210,OUT-4673,Headlamp,Outdoors,1,47.37
877,909,ELE-7383,Wireless Earbuds,Electronics,1,71.02
878,4680,ELE-7575,Wireless Earbuds,Electronics,3,52.17
879,4929,APP-1555,Canvas Tote,Apparel,3,21.87
880,1855,HOM-5454,Wall Clock,Home,1,174.92
881,3435,OUT-5483,Insulated Bottle,Outdoors,2,25.36
882,374,OFF-5346,Whiteboard,Office,1,18.35
883,583,OUT-4547,Hiking Poles,Outdoors,1,188.89
884,4460,ELE-7561,Wireless Earbuds,Electronics,1,58.77
885,4836,KIT-1408,Chef Knife,Kitchen,1,64.0
886,1324,ELE-9677,USB-C Hub,Electronics,2,168.34
887,3417,ELE-9917,Webcam HD,Electronics,5,143.87
888,593,OFF-1648,Whiteboard,Office,1,33.41
889,1644,APP-6392,Canvas Tote,Apparel,1,54.78
890,1278,ELE-6230,USB-C Hub,Electronics,1,84.85
891,3917,OFF-8957,Notebook Set,Office,3,176.84
892,817,HOM-7261,Candle Set,Home,1,66.27
893,3937,ELE-9118,Wireless Earbuds,Electronics,1,167.46
894,801,OFF-1265,Standing Mat,Office,5,62.52
895,3801,KIT-3647,Chef Knife,Kitchen,5,102.29
896,724,APP-2953,Crew Socks 3-Pack,Apparel,1,104.64
897,2451,APP-8939,Zip Hoodie,Apparel,4,20.73
898,4978,HOM-8805,Storage Bin,Home,3,74.43
899,3118,APP-4072,Baseball Cap,Apparel,2,50.7
900,653,ELE-5942,Webcam HD,Electronics,2,27.34
901,3105,ELE-5690,Power Bank,Electronics,1,124.37
902,975,APP-1784,Rain Jacket,Apparel,1,50.45
903,2749,HOM-1842,Wall Clock,Home,1,128.4
904,1520,OUT-7660,Camp Chair,Outdoors,2,155.98
905,2762,HOM-3875,Wall Clock,Home,3,97.91
906,2555,ELE-3276,Wireless Earbuds,Electronics,2,58.78
907,533,KIT-9893,Mixing Bowls,Kitchen,2,119.28
908,4265,OFF-7978,Standing Mat,Office,1,58.66
909,4672,OFF-1956,Desk Organizer,Office,1,26.38
910,2792,OUT-6699,Hiking Poles,Outdoors,4,174.8
911,1706,APP-9271,Rain Jacket,Apparel,1,33.64
912,1510,OUT-8465,Camp Chair,Outdoors,1,80.96
913,2963,OUT-1424,Trail Backpack,Outdoors,1,166.93
914,3903,ELE-2359,Wireless Earbuds,Electronics,1,189.8
915,2249,ELE-1083,USB-C Hub,Electronics,5,76.18
916,3449,HOM-1663,Wall Clock,Home,3,100.68
917,841,ELE-7747,Wireless Earbuds,Electronics,1,116.7
918,2228,ELE-3221,Webcam HD,Electronics,2,8.4
919,3340,HOM-9216,Table Lamp,Home,2,29.26
920,1322,HOM-3340,Table Lamp,Home,2,40.11
921,4556,HOM-1215,Wall Clock,Home,2,93.19
922,1275,OFF-6864,Desk Organizer,Office,5,115.15
923,2435,ELE-5471,Wireless Earbuds,Electronics,1,139.9
924,4541,APP-2897,Baseball Cap,Apparel,1,169.84
925,834,KIT-5034,Chef Knife,Kitchen,1,12.43
